CustomerID,Age,Gender,Tenure_Months,Contract_Type,Payment_Method,Monthly_Charges,Total_Charges,Num_Support_Calls,Avg_Login_Per_Month,Churn
CUST_9806,34,Male,26,Month-to-month,Mailed check,41.57,1080.82,3,7,1
CUST_9807,34,Female,47,Two year,Credit card,98.99,4652.53,0,7,0
CUST_9808,73,Female,37,One year,Mailed check,78.16,2891.92,5,22,1
CUST_9809,37,Female,40,Two year,Electronic check,35.34,1413.6,3,15,1
CUST_9810,25,Female,27,Month-to-month,Electronic check,87.82,2371.14,2,21,0
CUST_9811,42,Male,50,Month-to-month,Mailed check,86.02,4301.0,1,22,0
CUST_9812,56,Male,1,Month-to-month,Electronic check,37.66,37.66,2,15,0
CUST_9813,50,Female,70,One year,Bank transfer,96.51,6755.7,5,11,1
CUST_9814,49,Male,55,Month-to-month,Mailed check,105.95,5827.25,2,10,1
CUST_9815,25,Male,24,One year,Credit card,57.66,1383.84,4,24,1
CUST_9816,56,Male,5,Month-to-month,Bank transfer,99.14,495.7,1,24,1
CUST_9817,69,Female,27,Month-to-month,Electronic check,70.47,1902.69,5,22,1
CUST_9818,66,Male,17,Month-to-month,Bank transfer,55.8,948.6,2,13,0
CUST_9819,50,Female,23,Two year,Electronic check,113.03,2599.69,5,9,0
CUST_9820,24,Female,71,Two year,Electronic check,40.62,2884.02,3,2,0
CUST_9821,55,Male,33,One year,Credit card,54.75,1806.75,0,6,0
CUST_9822,58,Female,49,Month-to-month,Credit card,89.05,4363.45,3,14,0
CUST_9823,60,Male,48,Month-to-month,Mailed check,73.64,3534.72,4,10,1
CUST_9824,24,Female,61,Month-to-month,Electronic check,114.7,6996.7,2,26,1
CUST_9825,47,Male,29,Month-to-month,Electronic check,30.7,890.3,2,1,0
CUST_9826,69,Male,57,Month-to-month,Credit card,117.49,6696.93,2,20,0
CUST_9827,26,Male,58,Month-to-month,Credit card,75.47,4377.26,4,5,0
CUST_9828,22,Male,65,One year,Bank transfer,95.09,6180.85,3,4,0
CUST_9829,69,Male,50,Month-to-month,Electronic check,64.09,3204.5,1,6,0
CUST_9830,28,Male,26,Month-to-month,Credit card,96.83,2517.58,0,3,1
CUST_9831,62,Male,14,One year,Electronic check,110.34,1544.76,3,2,0
CUST_9832,71,Male,4,Month-to-month,Bank transfer,83.49,333.96,4,28,1
CUST_9833,72,Male,5,Month-to-month,Credit card,109.43,547.15,1,3,1
CUST_9834,20,Male,45,Month-to-month,Mailed check,56.83,2557.35,5,8,1
CUST_9835,26,Female,44,Month-to-month,Bank transfer,60.33,2654.52,4,23,0
CUST_9836,64,Female,4,Month-to-month,Mailed check,104.71,418.84,0,16,1
CUST_9837,22,Male,18,Month-to-month,Credit card,68.07,1225.26,0,13,0
CUST_9838,69,Male,56,One year,Bank transfer,106.65,5972.4,5,4,0
CUST_9839,51,Male,32,Month-to-month,Mailed check,52.13,1668.16,2,26,1
CUST_9840,47,Female,37,Month-to-month,Credit card,58.07,2148.59,1,20,1
CUST_9841,18,Male,9,Two year,Bank transfer,45.03,405.27,4,14,0
CUST_9842,67,Male,47,One year,Bank transfer,89.75,4218.25,1,14,0
CUST_9843,41,Male,24,Month-to-month,Mailed check,102.65,2463.6,3,9,0
CUST_9844,27,Male,9,Two year,Mailed check,105.59,950.31,4,7,1
CUST_9845,23,Male,48,One year,Electronic check,113.81,5462.88,3,3,0
CUST_9846,73,Male,21,One year,Electronic check,95.26,2000.46,1,18,1
CUST_9847,72,Male,16,One year,Bank transfer,115.97,1855.52,0,27,0
CUST_9848,18,Male,35,Two year,Bank transfer,40.34,1411.9,2,2,0
CUST_9849,36,Female,20,Month-to-month,Credit card,106.03,2120.6,3,5,0
CUST_9850,69,Female,40,One year,Electronic check,86.16,3446.4,4,12,1
CUST_9851,26,Female,9,Two year,Mailed check,36.53,328.77,3,26,0
CUST_9852,44,Female,68,Month-to-month,Electronic check,58.19,3956.92,4,4,0
CUST_9853,39,Female,53,Month-to-month,Bank transfer,38.0,2014.0,4,24,1
CUST_9854,74,Female,37,Two year,Bank transfer,51.19,1894.03,2,1,0
CUST_9855,63,Male,18,One year,Credit card,38.55,693.9,5,18,0
CUST_9856,20,Male,14,Month-to-month,Credit card,77.68,1087.52,5,13,1
CUST_9857,26,Male,10,Month-to-month,Credit card,48.99,489.9,1,7,1
CUST_9858,24,Male,14,One year,Electronic check,57.0,798.0,0,13,1
CUST_9859,52,Male,24,Month-to-month,Mailed check,70.69,1696.56,5,6,1
CUST_9860,28,Female,66,Month-to-month,Mailed check,108.82,7182.12,2,2,0
CUST_9861,33,Male,9,Month-to-month,Bank transfer,86.25,776.25,5,19,1
CUST_9862,20,Female,36,One year,Credit card,47.35,1704.6,0,20,0
CUST_9863,63,Male,43,One year,Credit card,43.3,1861.9,2,19,1
CUST_9864,36,Male,50,One year,Mailed check,44.78,2239.0,0,20,0
CUST_9865,62,Female,44,Two year,Credit card,74.65,3284.6,3,10,0
CUST_9866,63,Female,21,One year,Electronic check,55.42,1163.82,4,10,1
CUST_9867,63,Male,61,One year,Mailed check,104.55,6377.55,1,25,0
CUST_9868,56,Male,67,One year,Credit card,88.24,5912.08,0,22,1
CUST_9869,23,Female,56,Month-to-month,Bank transfer,80.18,4490.08,0,7,0
CUST_9870,30,Male,18,Two year,Mailed check,63.38,1140.84,0,26,0
CUST_9871,66,Male,65,One year,Mailed check,62.35,4052.75,4,22,0
CUST_9872,29,Male,48,Two year,Credit card,88.02,4224.96,4,26,0
CUST_9873,33,Male,27,Month-to-month,Mailed check,111.68,3015.36,4,10,1
CUST_9874,58,Female,21,Month-to-month,Bank transfer,99.32,2085.72,3,2,0
CUST_9875,74,Female,24,One year,Mailed check,109.46,2627.04,0,15,0
CUST_9876,46,Female,53,Month-to-month,Electronic check,94.61,5014.33,0,19,1
CUST_9877,21,Male,50,One year,Mailed check,88.71,4435.5,0,16,0
CUST_9878,35,Male,29,One year,Mailed check,42.34,1227.86,5,9,0
CUST_9879,64,Male,13,Two year,Electronic check,104.89,1363.57,2,21,0
CUST_9880,40,Male,1,Month-to-month,Credit card,94.07,94.07,3,14,0
CUST_9881,31,Female,22,Month-to-month,Electronic check,96.73,2128.06,2,27,1
CUST_9882,38,Male,71,Two year,Credit card,85.94,6101.74,1,5,0
CUST_9883,40,Female,19,Two year,Bank transfer,82.32,1564.08,1,17,1
CUST_9884,34,Male,39,Month-to-month,Mailed check,113.64,4431.96,2,22,0
CUST_9885,70,Male,66,One year,Mailed check,105.98,6994.68,2,24,0
CUST_9886,29,Female,1,One year,Electronic check,54.67,54.67,0,1,1
CUST_9887,24,Female,35,Two year,Bank transfer,112.45,3935.75,1,8,0
CUST_9888,23,Female,35,Month-to-month,Mailed check,65.71,2299.85,4,1,1
CUST_9889,27,Female,14,Month-to-month,Bank transfer,71.04,994.56,2,28,1
CUST_9890,72,Male,22,Month-to-month,Bank transfer,48.03,1056.66,0,6,0
CUST_9891,63,Male,9,Month-to-month,Electronic check,65.37,588.33,4,21,0
CUST_9892,52,Male,40,Month-to-month,Mailed check,107.83,4313.2,0,19,0
CUST_9893,42,Female,25,Month-to-month,Mailed check,68.54,1713.5,2,27,0
CUST_9894,18,Female,58,Two year,Electronic check,77.37,4487.46,4,11,0
CUST_9895,47,Male,24,Month-to-month,Electronic check,55.51,1332.24,3,26,1
CUST_9896,19,Male,47,Month-to-month,Electronic check,98.2,4615.4,5,12,1
CUST_9897,52,Female,43,Two year,Bank transfer,98.53,4236.79,2,13,0
CUST_9898,46,Female,38,One year,Bank transfer,33.41,1269.58,1,13,0
CUST_9899,63,Male,62,Month-to-month,Credit card,68.39,4240.18,5,1,1
CUST_9900,18,Female,49,Month-to-month,Mailed check,90.04,4411.96,5,9,1
CUST_9901,40,Female,56,One year,Mailed check,96.25,5390.0,4,12,1
CUST_9902,59,Male,21,Month-to-month,Mailed check,69.24,1454.04,3,2,0
CUST_9903,27,Male,11,Month-to-month,Bank transfer,104.34,1147.74,3,12,1
CUST_9904,35,Male,5,Month-to-month,Electronic check,65.83,329.15,5,16,1
CUST_9905,61,Male,23,Month-to-month,Electronic check,30.6,703.8,5,24,1
CUST_9906,50,Male,42,Month-to-month,Electronic check,51.38,2157.96,3,9,0
CUST_9907,53,Female,47,Month-to-month,Electronic check,103.04,4842.88,5,5,1
CUST_9908,54,Male,3,One year,Electronic check,79.22,237.66,5,11,0
CUST_9909,21,Female,44,Two year,Electronic check,103.83,4568.52,5,25,1
CUST_9910,68,Female,1,One year,Mailed check,64.1,64.1,4,26,0
CUST_9911,65,Male,28,One year,Mailed check,81.3,2276.4,1,17,0
CUST_9912,25,Male,67,Month-to-month,Credit card,46.67,3126.89,4,21,1
CUST_9913,19,Female,15,One year,Electronic check,59.31,889.65,5,5,1
CUST_9914,60,Female,6,Month-to-month,Mailed check,107.69,646.14,2,25,0
CUST_9915,28,Female,43,Month-to-month,Bank transfer,78.1,3358.3,5,22,1
CUST_9916,22,Male,26,Two year,Bank transfer,46.31,1204.06,0,16,0
CUST_9917,59,Male,58,Two year,Electronic check,58.8,3410.4,0,13,0
CUST_9918,74,Male,25,Month-to-month,Electronic check,108.98,2724.5,4,19,0
CUST_9919,50,Female,25,Month-to-month,Credit card,112.08,2802.0,2,12,0
CUST_9920,52,Male,1,Month-to-month,Credit card,114.6,114.6,0,29,1
CUST_9921,72,Male,59,Month-to-month,Credit card,60.49,3568.91,0,28,0
CUST_9922,28,Female,22,Month-to-month,Electronic check,101.84,2240.48,2,10,1
CUST_9923,61,Male,22,Two year,Credit card,61.22,1346.84,3,11,1
CUST_9924,33,Female,36,Month-to-month,Mailed check,46.2,1663.2,0,16,1
CUST_9925,68,Male,64,Two year,Mailed check,61.91,3962.24,5,4,0
CUST_9926,50,Male,34,One year,Electronic check,106.86,3633.24,1,8,0
CUST_9927,68,Male,43,Month-to-month,Bank transfer,57.67,2479.81,2,1,0
CUST_9928,20,Male,12,One year,Mailed check,106.24,1274.88,2,4,1
CUST_9929,62,Male,45,Two year,Bank transfer,73.44,3304.8,4,29,0
CUST_9930,51,Female,5,Month-to-month,Mailed check,86.55,432.75,0,25,1
CUST_9931,70,Male,5,Two year,Bank transfer,37.3,186.5,2,17,0
CUST_9932,72,Female,20,Two year,Bank transfer,82.62,1652.4,2,7,0
CUST_9933,70,Male,32,Month-to-month,Mailed check,101.64,3252.48,2,11,1
CUST_9934,29,Male,63,Month-to-month,Electronic check,103.71,6533.73,5,9,0
CUST_9935,22,Male,26,Month-to-month,Bank transfer,91.79,2386.54,5,15,1
CUST_9936,37,Male,52,Month-to-month,Mailed check,89.2,4638.4,2,25,1
CUST_9937,25,Male,35,Month-to-month,Credit card,65.18,2281.3,5,25,1
CUST_9938,73,Female,29,Month-to-month,Bank transfer,94.74,2747.46,1,23,1
CUST_9939,73,Male,4,Month-to-month,Credit card,55.77,223.08,0,11,0
CUST_9940,47,Male,24,One year,Bank transfer,111.02,2664.48,3,14,0
CUST_9941,41,Female,12,One year,Electronic check,72.82,873.84,0,27,1
CUST_9942,27,Female,7,Month-to-month,Credit card,63.01,441.07,4,13,1
CUST_9943,34,Female,25,Month-to-month,Bank transfer,93.16,2329.0,1,15,1
CUST_9944,61,Male,59,One year,Mailed check,103.69,6117.71,3,12,0
CUST_9945,60,Female,71,Two year,Mailed check,104.87,7445.77,3,5,0
CUST_9946,60,Female,22,Month-to-month,Mailed check,33.95,746.9,3,23,1
CUST_9947,52,Male,36,Month-to-month,Credit card,84.8,3052.8,5,25,1
CUST_9948,59,Male,20,One year,Bank transfer,113.56,2271.2,0,10,1
CUST_9949,50,Female,59,Two year,Credit card,93.87,5538.33,1,5,0
CUST_9950,71,Male,23,Month-to-month,Mailed check,52.99,1218.77,5,9,1
CUST_9951,22,Male,40,Month-to-month,Electronic check,43.72,1748.8,3,19,0
CUST_9952,35,Male,26,Two year,Credit card,118.63,3084.38,3,19,0
CUST_9953,30,Female,57,Month-to-month,Electronic check,51.05,2909.85,3,1,1
CUST_9954,51,Male,62,One year,Electronic check,85.14,5278.68,4,6,1
CUST_9955,18,Female,18,Month-to-month,Bank transfer,111.34,2004.12,2,18,1
CUST_9956,24,Male,68,One year,Bank transfer,67.69,4602.92,5,5,0
CUST_9957,57,Male,28,Month-to-month,Bank transfer,110.37,3090.36,2,5,0
CUST_9958,59,Female,20,Month-to-month,Bank transfer,105.16,2103.2,3,22,1
CUST_9959,25,Female,68,Month-to-month,Credit card,61.11,4155.48,2,9,0
CUST_9960,69,Male,12,One year,Electronic check,51.95,623.4,3,17,1
CUST_9961,55,Female,21,Month-to-month,Electronic check,92.56,1943.76,5,13,1
CUST_9962,38,Female,14,One year,Credit card,87.82,1229.48,3,16,0
CUST_9963,46,Male,26,One year,Electronic check,82.51,2145.26,3,10,0
CUST_9964,26,Female,35,Two year,Electronic check,105.49,3692.15,0,17,0
CUST_9965,48,Female,39,Month-to-month,Mailed check,105.3,4106.7,0,10,0
CUST_9966,18,Female,15,Month-to-month,Mailed check,45.24,678.6,1,9,1
CUST_9967,68,Female,59,Month-to-month,Credit card,58.55,3454.45,2,23,1
CUST_9968,53,Male,11,Month-to-month,Mailed check,68.81,756.91,5,7,1
CUST_9969,40,Male,11,Month-to-month,Credit card,81.23,893.53,0,3,1
CUST_9970,52,Female,61,One year,Credit card,71.95,4388.95,1,16,0
CUST_9971,25,Male,31,Month-to-month,Bank transfer,102.0,3162.0,5,21,0
CUST_9972,49,Female,12,Month-to-month,Mailed check,68.74,824.88,4,6,1
CUST_9973,26,Male,47,Month-to-month,Credit card,66.26,3114.22,5,8,0
CUST_9974,54,Female,50,Two year,Electronic check,106.94,5347.0,4,26,0
CUST_9975,24,Female,50,Month-to-month,Electronic check,84.09,4204.5,5,27,1
CUST_9976,55,Female,36,Month-to-month,Bank transfer,34.39,1238.04,5,25,0
CUST_9977,42,Male,40,Month-to-month,Credit card,57.56,2302.4,5,23,1
CUST_9978,37,Female,7,Month-to-month,Bank transfer,47.83,334.81,2,11,1
CUST_9979,50,Male,45,Two year,Credit card,75.64,3403.8,2,29,0
CUST_9980,52,Female,34,Two year,Electronic check,116.74,3969.16,5,21,1
CUST_9981,54,Male,48,One year,Electronic check,99.46,4774.08,1,29,0
CUST_9982,52,Female,61,Month-to-month,Mailed check,106.96,6524.56,1,21,0
CUST_9983,47,Male,1,Month-to-month,Credit card,55.86,55.86,2,23,1
CUST_9984,65,Female,42,Two year,Electronic check,98.64,4142.88,5,10,1
CUST_9985,29,Male,16,One year,Mailed check,46.35,741.6,2,19,0
CUST_9986,40,Female,62,Month-to-month,Mailed check,106.3,6590.6,3,2,0
CUST_9987,34,Female,47,One year,Bank transfer,95.47,4487.09,3,12,0
CUST_9988,55,Female,14,Month-to-month,Electronic check,74.96,1049.44,4,17,1
CUST_9989,72,Female,9,Two year,Electronic check,37.36,336.24,2,5,0
CUST_9990,24,Male,40,Month-to-month,Bank transfer,32.59,1303.6,5,9,0
CUST_9991,50,Female,45,One year,Credit card,62.15,2796.75,1,27,0
CUST_9992,39,Female,53,Month-to-month,Bank transfer,91.4,4844.2,5,3,0
CUST_9993,39,Male,48,One year,Bank transfer,34.2,1641.6,0,27,0
CUST_9994,33,Female,23,Month-to-month,Credit card,113.97,2621.31,3,5,1
CUST_9995,42,Female,42,One year,Electronic check,53.89,2263.38,2,16,1
CUST_9996,31,Female,4,Month-to-month,Bank transfer,55.19,220.76,0,19,0
CUST_9997,51,Male,68,Month-to-month,Electronic check,61.57,4186.76,5,24,1
CUST_9998,72,Female,50,One year,Electronic check,38.01,1900.5,3,27,0
CUST_9999,74,Male,50,Two year,Credit card,117.95,5897.5,5,3,0
CUST_10000,68,Male,32,One year,Electronic check,93.91,3005.12,0,1,0
CUST_10001,25,Male,56,Month-to-month,Bank transfer,46.57,2607.92,4,16,0
CUST_10002,52,Female,6,Two year,Mailed check,113.24,679.44,2,4,0
CUST_10003,52,Female,35,Two year,Bank transfer,57.55,2014.25,1,21,0
CUST_10004,40,Female,28,Two year,Credit card,105.09,2942.52,1,26,0
CUST_10005,52,Female,2,One year,Bank transfer,74.13,148.26,0,28,0
CUST_10006,70,Female,37,Two year,Mailed check,96.25,3561.25,3,22,1
CUST_10007,37,Male,46,Month-to-month,Mailed check,99.86,4593.56,0,15,0
CUST_10008,18,Male,38,Month-to-month,Mailed check,39.46,1499.48,1,25,1
CUST_10009,65,Male,36,Month-to-month,Credit card,60.65,2183.4,3,3,1
CUST_10010,40,Male,34,Month-to-month,Credit card,53.53,1820.02,0,23,1
CUST_10011,36,Male,26,Month-to-month,Mailed check,32.35,841.1,3,25,0
CUST_10012,53,Female,17,Month-to-month,Bank transfer,81.1,1378.7,5,16,1
CUST_10013,35,Male,9,One year,Electronic check,33.7,303.3,0,11,1
CUST_10014,47,Female,25,One year,Mailed check,36.95,923.75,3,9,0
CUST_10015,46,Male,25,One year,Bank transfer,39.39,984.75,1,29,0
CUST_10016,19,Female,59,Month-to-month,Bank transfer,119.64,7058.76,5,28,1
CUST_10017,66,Female,59,Month-to-month,Credit card,37.15,2191.85,5,4,0
CUST_10018,41,Male,49,Month-to-month,Mailed check,58.76,2879.24,4,7,1
CUST_10019,62,Female,27,Month-to-month,Bank transfer,111.98,3023.46,0,26,0
CUST_10020,66,Female,26,Month-to-month,Credit card,45.12,1173.12,0,20,1
CUST_10021,35,Male,59,Month-to-month,Mailed check,92.46,5455.14,2,9,0
CUST_10022,53,Male,8,Two year,Mailed check,85.67,685.36,1,15,0
CUST_10023,54,Female,33,Two year,Bank transfer,33.0,1089.0,2,20,0
CUST_10024,54,Male,49,Two year,Mailed check,54.03,2647.47,4,14,0
CUST_10025,51,Female,8,One year,Mailed check,60.28,482.24,3,13,0
CUST_10026,35,Female,68,One year,Mailed check,92.45,6286.6,3,24,0
CUST_10027,42,Female,18,Month-to-month,Mailed check,58.01,1044.18,5,16,1
CUST_10028,62,Female,55,Month-to-month,Electronic check,76.35,4199.25,1,10,0
CUST_10029,49,Female,53,One year,Credit card,53.43,2831.79,0,14,1
CUST_10030,47,Female,49,Two year,Bank transfer,51.69,2532.81,2,28,0
CUST_10031,68,Male,27,Month-to-month,Bank transfer,102.67,2772.09,4,14,1
CUST_10032,25,Male,11,One year,Bank transfer,80.35,883.85,1,4,1
CUST_10033,37,Male,35,One year,Mailed check,79.07,2767.45,0,2,0
CUST_10034,56,Male,51,One year,Credit card,66.09,3370.59,0,23,0
CUST_10035,64,Male,42,One year,Mailed check,119.41,5015.22,3,16,0
CUST_10036,24,Male,56,One year,Bank transfer,91.58,5128.48,3,22,0
CUST_10037,20,Female,13,Month-to-month,Credit card,106.48,1384.24,0,2,1
CUST_10038,34,Female,11,Month-to-month,Bank transfer,113.65,1250.15,3,15,0
CUST_10039,40,Female,53,Month-to-month,Bank transfer,63.24,3351.72,0,13,0
CUST_10040,23,Female,70,Two year,Credit card,101.42,7099.4,2,1,0
CUST_10041,63,Male,28,Month-to-month,Bank transfer,98.69,2763.32,5,4,1
CUST_10042,21,Female,7,Month-to-month,Mailed check,101.01,707.07,3,27,1
CUST_10043,27,Female,24,Two year,Mailed check,101.81,2443.44,0,5,0
CUST_10044,67,Male,1,Two year,Mailed check,43.26,43.26,4,5,1
CUST_10045,30,Female,68,Month-to-month,Mailed check,92.54,6292.72,1,19,0
CUST_10046,58,Female,64,Two year,Electronic check,82.68,5291.52,3,24,0
CUST_10047,73,Female,36,Month-to-month,Credit card,104.12,3748.32,4,1,1
CUST_10048,60,Male,11,Month-to-month,Electronic check,117.94,1297.34,3,17,0
CUST_10049,30,Male,35,One year,Credit card,38.79,1357.65,3,28,0
CUST_10050,27,Female,45,Month-to-month,Credit card,101.38,4562.1,0,6,1
CUST_10051,27,Female,25,Month-to-month,Credit card,101.28,2532.0,4,27,1
CUST_10052,57,Male,57,Two year,Credit card,79.56,4534.92,5,10,0
CUST_10053,55,Male,44,One year,Mailed check,85.3,3753.2,1,18,0
CUST_10054,39,Male,19,One year,Mailed check,36.91,701.29,0,13,1
CUST_10055,61,Male,4,Month-to-month,Bank transfer,116.09,464.36,1,23,0
CUST_10056,39,Male,8,Month-to-month,Bank transfer,31.48,251.84,0,19,0
CUST_10057,18,Male,8,One year,Bank transfer,79.09,632.72,4,18,1
CUST_10058,49,Female,61,Two year,Bank transfer,54.83,3344.63,1,5,0
CUST_10059,50,Female,42,Two year,Mailed check,41.45,1740.9,4,6,0
CUST_10060,27,Female,9,One year,Mailed check,64.66,581.94,2,25,0
CUST_10061,56,Female,46,Month-to-month,Mailed check,117.78,5417.88,3,17,0
CUST_10062,32,Female,56,One year,Electronic check,94.69,5302.64,0,16,0
CUST_10063,33,Male,50,One year,Electronic check,44.83,2241.5,3,5,1
CUST_10064,60,Male,28,Two year,Mailed check,33.77,945.56,2,15,0
CUST_10065,63,Male,3,One year,Credit card,86.81,260.43,4,24,1
CUST_10066,54,Male,28,One year,Electronic check,114.44,3204.32,5,20,0
CUST_10067,44,Female,12,Month-to-month,Electronic check,115.96,1391.52,2,1,0
CUST_10068,44,Male,51,One year,Credit card,108.36,5526.36,4,4,0
CUST_10069,28,Male,4,Month-to-month,Credit card,45.42,181.68,5,13,1
CUST_10070,62,Male,24,Month-to-month,Credit card,85.36,2048.64,4,13,1
CUST_10071,66,Female,1,One year,Credit card,99.83,99.83,5,20,1
CUST_10072,62,Male,40,Two year,Bank transfer,118.32,4732.8,3,7,1
CUST_10073,55,Female,43,Month-to-month,Mailed check,116.57,5012.51,5,9,1
CUST_10074,49,Female,35,Month-to-month,Bank transfer,70.43,2465.05,2,13,0
CUST_10075,27,Female,50,Two year,Mailed check,69.67,3483.5,5,23,0
CUST_10076,24,Male,20,Two year,Electronic check,89.25,1785.0,1,5,0
CUST_10077,50,Male,61,One year,Electronic check,114.9,7008.9,0,7,0
CUST_10078,18,Female,22,Month-to-month,Bank transfer,95.65,2104.3,5,25,1
CUST_10079,38,Male,68,Month-to-month,Mailed check,90.38,6145.84,2,25,0
CUST_10080,31,Female,66,Month-to-month,Mailed check,104.38,6889.08,0,23,1
CUST_10081,64,Female,47,Month-to-month,Electronic check,63.92,3004.24,3,13,1
CUST_10082,41,Male,55,Month-to-month,Electronic check,89.57,4926.35,2,20,0
CUST_10083,41,Female,54,Month-to-month,Mailed check,59.59,3217.86,4,12,1
CUST_10084,57,Male,66,Two year,Mailed check,59.12,3901.92,5,24,0
CUST_10085,73,Female,4,One year,Bank transfer,84.87,339.48,5,21,1
CUST_10086,61,Female,34,Month-to-month,Bank transfer,91.25,3102.5,1,11,0
CUST_10087,70,Female,19,Month-to-month,Mailed check,59.07,1122.33,5,27,1
CUST_10088,26,Female,62,Month-to-month,Credit card,48.12,2983.44,3,16,0
CUST_10089,69,Male,9,Month-to-month,Credit card,78.5,706.5,0,18,0
CUST_10090,62,Male,46,Month-to-month,Mailed check,97.68,4493.28,2,3,1
CUST_10091,20,Male,52,Two year,Electronic check,30.16,1568.32,3,26,0
CUST_10092,54,Female,38,Month-to-month,Bank transfer,118.26,4493.88,1,4,1
CUST_10093,66,Male,38,One year,Electronic check,62.41,2371.58,0,8,0
CUST_10094,53,Male,56,One year,Credit card,112.78,6315.68,1,6,0
CUST_10095,32,Male,2,Month-to-month,Mailed check,41.86,83.72,4,26,1
CUST_10096,73,Male,53,Month-to-month,Mailed check,64.94,3441.82,2,12,0
CUST_10097,21,Female,34,One year,Credit card,109.16,3711.44,2,15,0
CUST_10098,45,Male,38,One year,Mailed check,71.58,2720.04,0,22,1
CUST_10099,39,Female,66,Month-to-month,Bank transfer,35.07,2314.62,1,24,0
CUST_10100,19,Male,7,Month-to-month,Bank transfer,67.51,472.57,5,13,1
CUST_10101,63,Female,19,Month-to-month,Mailed check,90.52,1719.88,1,10,1
CUST_10102,23,Male,7,Month-to-month,Electronic check,95.18,666.26,4,9,1
CUST_10103,51,Female,37,Two year,Bank transfer,61.31,2268.47,5,23,0
CUST_10104,72,Male,39,Month-to-month,Bank transfer,107.57,4195.23,0,11,0
CUST_10105,72,Female,39,One year,Electronic check,72.4,2823.6,0,14,0
CUST_10106,41,Male,69,Two year,Bank transfer,53.99,3725.31,4,28,0
CUST_10107,38,Female,48,Month-to-month,Mailed check,105.83,5079.84,2,11,0
CUST_10108,48,Female,60,Month-to-month,Bank transfer,97.35,5841.0,1,4,0
CUST_10109,54,Male,3,One year,Bank transfer,35.26,105.78,0,10,0
CUST_10110,57,Male,46,Two year,Mailed check,53.57,2464.22,4,10,0
CUST_10111,39,Female,54,One year,Mailed check,97.92,5287.68,5,14,1
CUST_10112,30,Female,10,Month-to-month,Electronic check,50.75,507.5,2,29,0
CUST_10113,67,Male,58,One year,Electronic check,48.24,2797.92,3,22,1
CUST_10114,43,Male,31,Month-to-month,Bank transfer,45.36,1406.16,3,21,0
CUST_10115,47,Male,36,Two year,Bank transfer,44.63,1606.68,0,25,1
CUST_10116,34,Male,40,Month-to-month,Bank transfer,62.81,2512.4,3,15,1
CUST_10117,26,Female,8,One year,Mailed check,59.94,479.52,1,25,1
CUST_10118,50,Female,14,Two year,Bank transfer,109.18,1528.52,3,4,0
CUST_10119,58,Male,16,Month-to-month,Bank transfer,72.5,1160.0,4,7,1
CUST_10120,63,Female,1,One year,Electronic check,31.56,31.56,5,17,1
CUST_10121,63,Male,38,One year,Bank transfer,89.03,3383.14,4,25,1
CUST_10122,63,Male,66,Month-to-month,Credit card,38.86,2564.76,1,1,1
CUST_10123,68,Female,48,Two year,Bank transfer,38.09,1828.32,2,12,0
CUST_10124,55,Male,26,Month-to-month,Electronic check,113.03,2938.78,1,26,0
CUST_10125,30,Male,57,Month-to-month,Electronic check,55.21,3146.97,2,20,0
CUST_10126,52,Male,63,Two year,Credit card,93.43,5886.09,3,9,0
CUST_10127,45,Female,68,One year,Mailed check,104.96,7137.28,2,6,0
CUST_10128,47,Male,63,Month-to-month,Credit card,88.77,5592.51,3,11,0
CUST_10129,56,Female,65,Month-to-month,Electronic check,30.27,1967.55,0,12,1
CUST_10130,55,Female,65,Month-to-month,Mailed check,116.6,7579.0,5,9,0
CUST_10131,40,Male,4,Month-to-month,Mailed check,64.31,257.24,4,16,1
CUST_10132,20,Male,29,Month-to-month,Electronic check,71.15,2063.35,1,18,0
CUST_10133,44,Female,47,One year,Electronic check,42.88,2015.36,3,16,1
CUST_10134,19,Male,27,Two year,Mailed check,62.57,1689.39,5,6,0
CUST_10135,62,Female,10,Month-to-month,Electronic check,74.83,748.3,4,16,1
CUST_10136,59,Female,67,One year,Electronic check,50.93,3412.31,1,18,0
CUST_10137,70,Male,48,One year,Mailed check,96.86,4649.28,5,26,1
CUST_10138,47,Male,65,Month-to-month,Bank transfer,60.92,3959.8,3,27,0
CUST_10139,28,Female,3,Month-to-month,Mailed check,86.3,258.9,1,3,1
CUST_10140,29,Female,19,One year,Mailed check,60.3,1145.7,2,29,0
CUST_10141,31,Female,16,Two year,Mailed check,39.13,626.08,0,26,0
CUST_10142,54,Male,17,Month-to-month,Bank transfer,66.23,1125.91,5,18,1
CUST_10143,54,Male,26,One year,Bank transfer,79.41,2064.66,4,4,0
CUST_10144,27,Female,47,Month-to-month,Electronic check,95.02,4465.94,3,16,0
CUST_10145,28,Female,65,One year,Bank transfer,49.28,3203.2,0,7,0
CUST_10146,70,Male,14,Month-to-month,Electronic check,99.86,1398.04,1,11,0
CUST_10147,60,Female,13,Two year,Mailed check,51.31,667.03,4,11,0
CUST_10148,20,Female,5,Month-to-month,Credit card,40.26,201.3,5,10,0
CUST_10149,59,Female,38,Month-to-month,Bank transfer,103.38,3928.44,5,1,0
CUST_10150,60,Female,26,Month-to-month,Electronic check,110.49,2872.74,2,14,1
CUST_10151,52,Male,41,Month-to-month,Electronic check,119.09,4882.69,1,1,1
